grupo_edad,nacionalidad,anio,poblacion
De 45 a 49 anios,Espaniola,1 de julio de 2016,1.668.577
De 45 a 49 anios,Espaniola,1 de enero de 2016,1.663.200
De 45 a 49 anios,Espaniola,1 de julio de 2015,1.662.153
De 45 a 49 anios,Espaniola,1 de enero de 2015,1.660.648
De 45 a 49 anios,Espaniola,1 de julio de 2014,1.661.823
De 45 a 49 anios,Espaniola,1 de enero de 2014,1.660.176
De 45 a 49 anios,Espaniola,1 de julio de 2013,1.651.777
De 45 a 49 anios,Espaniola,1 de enero de 2013,1.643.670
De 45 a 49 anios,Espaniola,1 de julio de 2012,1.632.218
De 45 a 49 anios,Espaniola,1 de enero de 2012,1.618.956
De 45 a 49 anios,Espaniola,1 de julio de 2011,1.604.526
De 45 a 49 anios,Espaniola,1 de enero de 2011,1.590.132
De 45 a 49 anios,Espaniola,1 de julio de 2010,1.576.519
De 45 a 49 anios,Espaniola,1 de enero de 2010,1.562.986
De 45 a 49 anios,Espaniola,1 de julio de 2009,1.543.218
De 45 a 49 anios,Espaniola,1 de enero de 2009,1.526.029
De 45 a 49 anios,Espaniola,1 de julio de 2008,1.513.413
De 45 a 49 anios,Espaniola,1 de enero de 2008,1.500.103
De 45 a 49 anios,Espaniola,1 de julio de 2007,1.488.889
De 45 a 49 anios,Espaniola,1 de enero de 2007,1.478.002
De 45 a 49 anios,Espaniola,1 de julio de 2006,1.460.118
De 45 a 49 anios,Espaniola,1 de enero de 2006,1.442.284
De 45 a 49 anios,Espaniola,1 de julio de 2005,1.420.091
De 45 a 49 anios,Espaniola,1 de enero de 2005,1.398.156
De 45 a 49 anios,Espaniola,1 de julio de 2004,1.374.257
De 45 a 49 anios,Espaniola,1 de enero de 2004,1.350.456
De 45 a 49 anios,Espaniola,1 de julio de 2003,1.329.918
De 45 a 49 anios,Espaniola,1 de enero de 2003,1.309.675
De 45 a 49 anios,Espaniola,1 de julio de 2002,1.291.772
De 45 a 49 anios,Espaniola,1 de enero de 2002,1.273.880
De 45 a 49 anios,Pais de la UE27_2020 sin Espania,1 de julio de 2022,83.231
De 45 a 49 anios,Pais de la UE27_2020 sin Espania,1 de enero de 2022,81.710
De 45 a 49 anios,Pais de la UE27_2020 sin Espania,1 de julio de 2021,80.129
De 45 a 49 anios,Pais de la UE27_2020 sin Espania,1 de enero de 2021,79.391
De 45 a 49 anios,Pais de la UE27_2020 sin Espania,1 de julio de 2020,78.017
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2020,85.997
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2019,84.857
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2019,83.504
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2018,82.918
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2018,83.366
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2017,83.447
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2017,84.203
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2016,82.426
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2016,80.985
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2015,79.325
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2015,78.022
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2014,76.534
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2014,75.279
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2013,73.859
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2013,72.684
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2012,70.592
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2012,68.126
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2011,67.020
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2011,66.063
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2010,65.278
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2010,64.366
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2009,63.382
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2009,62.446
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2008,60.587
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2008,58.200
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2007,54.129
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2007,49.346
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2006,45.169
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2006,41.468
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2005,38.029
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2005,34.364
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2004,30.170
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2004,27.097
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2003,24.263
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2003,21.771
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de julio de 2002,19.147
De 45 a 49 anios,Pais de la UE28 sin Espania,1 de enero de 2002,16.944
De 45 a 49 anios,Pais de Europa menos UE27_2020,1 de julio de 2022,26.629
De 45 a 49 anios,Pais de Europa menos UE27_2020,1 de enero de 2022,25.174
De 45 a 49 anios,Pais de Europa menos UE27_2020,1 de julio de 2021,25.227
De 45 a 49 anios,Pais de Europa menos UE27_2020,1 de enero de 2021,25.330
De 45 a 49 anios,Pais de Europa menos UE27_2020,1 de julio de 2020,25.014
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2020,15.658
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2019,15.171
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2019,14.718
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2018,14.253
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2018,13.840
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2017,13.317
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2017,12.860
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2016,12.444
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2016,12.115
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2015,11.608
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2015,11.198
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2014,10.913
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2014,10.783
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2013,10.764
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2013,10.773
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2012,10.671
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2012,10.608
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2011,10.464
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2011,10.385
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2010,10.344
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2010,10.326
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2009,10.200
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2009,10.125
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2008,9.922
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2008,9.567
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2007,9.034
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2007,8.523
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2006,8.044
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2006,7.634
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2005,7.107
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2005,6.452
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2004,5.605
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2004,5.158
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2003,4.554
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2003,3.927
De 45 a 49 anios,Pais de Europa menos UE28,1 de julio de 2002,3.187
De 45 a 49 anios,Pais de Europa menos UE28,1 de enero de 2002,2.600
De 45 a 49 anios,De Africa,1 de julio de 2022,34.136
De 45 a 49 anios,De Africa,1 de enero de 2022,33.210
De 45 a 49 anios,De Africa,1 de julio de 2021,31.947
De 45 a 49 anios,De Africa,1 de enero de 2021,31.238
De 45 a 49 anios,De Africa,1 de julio de 2020,30.491
De 45 a 49 anios,De Africa,1 de enero de 2020,29.398
De 45 a 49 anios,De Africa,1 de julio de 2019,27.828
De 45 a 49 anios,De Africa,1 de enero de 2019,26.527
De 45 a 49 anios,De Africa,1 de julio de 2018,25.591
De 45 a 49 anios,De Africa,1 de enero de 2018,24.949
De 45 a 49 anios,De Africa,1 de julio de 2017,23.967
De 45 a 49 anios,De Africa,1 de enero de 2017,23.158
De 45 a 49 anios,De Africa,1 de julio de 2016,22.740
De 45 a 49 anios,De Africa,1 de enero de 2016,22.719
De 45 a 49 anios,De Africa,1 de julio de 2015,21.952
De 45 a 49 anios,De Africa,1 de enero de 2015,21.253
De 45 a 49 anios,De Africa,1 de julio de 2014,20.839
De 45 a 49 anios,De Africa,1 de enero de 2014,20.781
De 45 a 49 anios,De Africa,1 de julio de 2013,20.588
De 45 a 49 anios,De Africa,1 de enero de 2013,20.232
De 45 a 49 anios,De Africa,1 de julio de 2012,19.693
De 45 a 49 anios,De Africa,1 de enero de 2012,19.210
De 45 a 49 anios,De Africa,1 de julio de 2011,18.403
De 45 a 49 anios,De Africa,1 de enero de 2011,17.625
De 45 a 49 anios,De Africa,1 de julio de 2010,17.175
De 45 a 49 anios,De Africa,1 de enero de 2010,16.631
De 45 a 49 anios,De Africa,1 de julio de 2009,15.833
De 45 a 49 anios,De Africa,1 de enero de 2009,14.823
De 45 a 49 anios,De Africa,1 de julio de 2008,14.092
De 45 a 49 anios,De Africa,1 de enero de 2008,13.305
De 45 a 49 anios,De Africa,1 de julio de 2007,12.410
De 45 a 49 anios,De Africa,1 de enero de 2007,11.623
De 45 a 49 anios,De Africa,1 de julio de 2006,10.952
De 45 a 49 anios,De Africa,1 de enero de 2006,10.356
De 45 a 49 anios,De Africa,1 de julio de 2005,9.397
De 45 a 49 anios,De Africa,1 de enero de 2005,8.436
De 45 a 49 anios,De Africa,1 de julio de 2004,7.744
De 45 a 49 anios,De Africa,1 de enero de 2004,7.212
De 45 a 49 anios,De Africa,1 de julio de 2003,6.633
De 45 a 49 anios,De Africa,1 de enero de 2003,5.987
De 45 a 49 anios,De Africa,1 de julio de 2002,5.423
De 45 a 49 anios,De Africa,1 de enero de 2002,4.910
De 45 a 49 anios,De America del Norte,1 de julio de 2022,3.608
De 45 a 49 anios,De America del Norte,1 de enero de 2022,3.615
De 45 a 49 anios,De America del Norte,1 de julio de 2021,3.429
De 45 a 49 anios,De America del Norte,1 de enero de 2021,3.407
De 45 a 49 anios,De America del Norte,1 de julio de 2020,3.325
De 45 a 49 anios,De America del Norte,1 de enero de 2020,3.343
De 45 a 49 anios,De America del Norte,1 de julio de 2019,3.154
De 45 a 49 anios,De America del Norte,1 de enero de 2019,3.040
De 45 a 49 anios,De America del Norte,1 de julio de 2018,2.859
De 45 a 49 anios,De America del Norte,1 de enero de 2018,2.809
De 45 a 49 anios,De America del Norte,1 de julio de 2017,2.607
De 45 a 49 anios,De America del Norte,1 de enero de 2017,2.519
De 45 a 49 anios,De America del Norte,1 de julio de 2016,2.432
De 45 a 49 anios,De America del Norte,1 de enero de 2016,2.364
De 45 a 49 anios,De America del Norte,1 de julio de 2015,2.176
De 45 a 49 anios,De America del Norte,1 de enero de 2015,2.064
De 45 a 49 anios,De America del Norte,1 de julio de 2014,1.996
De 45 a 49 anios,De America del Norte,1 de enero de 2014,1.977
De 45 a 49 anios,De America del Norte,1 de julio de 2013,1.967
De 45 a 49 anios,De America del Norte,1 de enero de 2013,2.001
De 45 a 49 anios,De America del Norte,1 de julio de 2012,1.980
De 45 a 49 anios,De America del Norte,1 de enero de 2012,1.960
De 45 a 49 anios,De America del Norte,1 de julio de 2011,1.902
De 45 a 49 anios,De America del Norte,1 de enero de 2011,1.902
De 45 a 49 anios,De America del Norte,1 de julio de 2010,1.875
De 45 a 49 anios,De America del Norte,1 de enero de 2010,1.857
De 45 a 49 anios,De America del Norte,1 de julio de 2009,1.833
De 45 a 49 anios,De America del Norte,1 de enero de 2009,1.819
De 45 a 49 anios,De America del Norte,1 de julio de 2008,1.750
De 45 a 49 anios,De America del Norte,1 de enero de 2008,1.744
De 45 a 49 anios,De America del Norte,1 de julio de 2007,1.701
De 45 a 49 anios,De America del Norte,1 de enero de 2007,1.640
De 45 a 49 anios,De America del Norte,1 de julio de 2006,1.557
De 45 a 49 anios,De America del Norte,1 de enero de 2006,1.524
De 45 a 49 anios,De America del Norte,1 de julio de 2005,1.465
De 45 a 49 anios,De America del Norte,1 de enero de 2005,1.421
De 45 a 49 anios,De America del Norte,1 de julio de 2004,1.393
De 45 a 49 anios,De America del Norte,1 de enero de 2004,1.371
De 45 a 49 anios,De America del Norte,1 de julio de 2003,1.297
De 45 a 49 anios,De America del Norte,1 de enero de 2003,1.229
De 45 a 49 anios,De America del Norte,1 de julio de 2002,1.177
De 45 a 49 anios,De America del Norte,1 de enero de 2002,1.129
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2022,15.187
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2022,15.010
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2021,15.046
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2021,15.092
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2020,15.038
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2020,14.457
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2019,13.484
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2019,12.268
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2018,11.359
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2018,10.609
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2017,9.808
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2017,9.139
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2016,8.779
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2016,8.861
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2015,8.623
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2015,8.503
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2014,8.534
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2014,8.895
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2013,9.275
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2013,9.695
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2012,9.400
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2012,9.088
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2011,8.605
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2011,8.132
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2010,7.796
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2010,7.420
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2009,7.134
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2009,6.665
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2008,6.141
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2008,5.579
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2007,5.024
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2007,4.400
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2006,3.982
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2006,3.709
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2005,3.485
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2005,3.262
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2004,3.116
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2004,3.013
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2003,2.887
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2003,2.762
De 45 a 49 anios,De Centro America y Caribe,1 de julio de 2002,2.632
De 45 a 49 anios,De Centro America y Caribe,1 de enero de 2002,2.500
De 45 a 49 anios,De SudAmerica,1 de julio de 2022,58.058
De 45 a 49 anios,De SudAmerica,1 de enero de 2022,53.419
De 45 a 49 anios,De SudAmerica,1 de julio de 2021,51.725
De 45 a 49 anios,De SudAmerica,1 de enero de 2021,52.178
De 45 a 49 anios,De SudAmerica,1 de julio de 2020,51.601
De 45 a 49 anios,De SudAmerica,1 de enero de 2020,49.046
De 45 a 49 anios,De SudAmerica,1 de julio de 2019,45.456
De 45 a 49 anios,De SudAmerica,1 de enero de 2019,42.059
De 45 a 49 anios,De SudAmerica,1 de julio de 2018,39.509
De 45 a 49 anios,De SudAmerica,1 de enero de 2018,37.536
De 45 a 49 anios,De SudAmerica,1 de julio de 2017,35.442
De 45 a 49 anios,De SudAmerica,1 de enero de 2017,34.395
De 45 a 49 anios,De SudAmerica,1 de julio de 2016,33.832
De 45 a 49 anios,De SudAmerica,1 de enero de 2016,34.823
De 45 a 49 anios,De SudAmerica,1 de julio de 2015,34.900
De 45 a 49 anios,De SudAmerica,1 de enero de 2015,35.624
De 45 a 49 anios,De SudAmerica,1 de julio de 2014,36.822
De 45 a 49 anios,De SudAmerica,1 de enero de 2014,40.344
De 45 a 49 anios,De SudAmerica,1 de julio de 2013,44.582
De 45 a 49 anios,De SudAmerica,1 de enero de 2013,48.767
De 45 a 49 anios,De SudAmerica,1 de julio de 2012,49.587
De 45 a 49 anios,De SudAmerica,1 de enero de 2012,51.430
De 45 a 49 anios,De SudAmerica,1 de julio de 2011,52.930
De 45 a 49 anios,De SudAmerica,1 de enero de 2011,53.989
De 45 a 49 anios,De SudAmerica,1 de julio de 2010,55.025
De 45 a 49 anios,De SudAmerica,1 de enero de 2010,56.144
De 45 a 49 anios,De SudAmerica,1 de julio de 2009,57.006
De 45 a 49 anios,De SudAmerica,1 de enero de 2009,55.387
De 45 a 49 anios,De SudAmerica,1 de julio de 2008,53.579
De 45 a 49 anios,De SudAmerica,1 de enero de 2008,51.980
De 45 a 49 anios,De SudAmerica,1 de julio de 2007,49.621
De 45 a 49 anios,De SudAmerica,1 de enero de 2007,46.423
De 45 a 49 anios,De SudAmerica,1 de julio de 2006,43.568
De 45 a 49 anios,De SudAmerica,1 de enero de 2006,41.268
De 45 a 49 anios,De SudAmerica,1 de julio de 2005,39.009
De 45 a 49 anios,De SudAmerica,1 de enero de 2005,36.060
De 45 a 49 anios,De SudAmerica,1 de julio de 2004,33.119
De 45 a 49 anios,De SudAmerica,1 de enero de 2004,30.800
De 45 a 49 anios,De SudAmerica,1 de julio de 2003,27.960
De 45 a 49 anios,De SudAmerica,1 de enero de 2003,24.319
De 45 a 49 anios,De SudAmerica,1 de julio de 2002,20.992
De 45 a 49 anios,De SudAmerica,1 de enero de 2002,16.924
De 45 a 49 anios,De Asia,1 de julio de 2022,18.193
De 45 a 49 anios,De Asia,1 de enero de 2022,18.149
De 45 a 49 anios,De Asia,1 de julio de 2021,17.831
De 45 a 49 anios,De Asia,1 de enero de 2021,17.634
De 45 a 49 anios,De Asia,1 de julio de 2020,17.400
De 45 a 49 anios,De Asia,1 de enero de 2020,17.119
De 45 a 49 anios,De Asia,1 de julio de 2019,16.694
De 45 a 49 anios,De Asia,1 de enero de 2019,16.248
De 45 a 49 anios,De Asia,1 de julio de 2018,15.650
De 45 a 49 anios,De Asia,1 de enero de 2018,15.195
De 45 a 49 anios,De Asia,1 de julio de 2017,14.591
De 45 a 49 anios,De Asia,1 de enero de 2017,14.115
De 45 a 49 anios,De Asia,1 de julio de 2016,13.620
De 45 a 49 anios,De Asia,1 de enero de 2016,13.145
De 45 a 49 anios,De Asia,1 de julio de 2015,12.653
De 45 a 49 anios,De Asia,1 de enero de 2015,12.218
De 45 a 49 anios,De Asia,1 de julio de 2014,11.860
De 45 a 49 anios,De Asia,1 de enero de 2014,11.517
De 45 a 49 anios,De Asia,1 de julio de 2013,11.294
De 45 a 49 anios,De Asia,1 de enero de 2013,11.050
De 45 a 49 anios,De Asia,1 de julio de 2012,10.908
De 45 a 49 anios,De Asia,1 de enero de 2012,10.778
De 45 a 49 anios,De Asia,1 de julio de 2011,10.354
De 45 a 49 anios,De Asia,1 de enero de 2011,9.777
De 45 a 49 anios,De Asia,1 de julio de 2010,9.140
De 45 a 49 anios,De Asia,1 de enero de 2010,8.540
De 45 a 49 anios,De Asia,1 de julio de 2009,8.060
De 45 a 49 anios,De Asia,1 de enero de 2009,7.419
De 45 a 49 anios,De Asia,1 de julio de 2008,6.690
De 45 a 49 anios,De Asia,1 de enero de 2008,6.001
De 45 a 49 anios,De Asia,1 de julio de 2007,5.467
De 45 a 49 anios,De Asia,1 de enero de 2007,5.036
De 45 a 49 anios,De Asia,1 de julio de 2006,4.832
De 45 a 49 anios,De Asia,1 de enero de 2006,4.650
De 45 a 49 anios,De Asia,1 de julio de 2005,4.373
De 45 a 49 anios,De Asia,1 de enero de 2005,4.036
De 45 a 49 anios,De Asia,1 de julio de 2004,3.665
De 45 a 49 anios,De Asia,1 de enero de 2004,3.408
De 45 a 49 anios,De Asia,1 de julio de 2003,3.139
De 45 a 49 anios,De Asia,1 de enero de 2003,2.882
De 45 a 49 anios,De Asia,1 de julio de 2002,2.607
De 45 a 49 anios,De Asia,1 de enero de 2002,2.405
De 45 a 49 anios,De Oceania,1 de julio de 2022,238
De 45 a 49 anios,De Oceania,1 de enero de 2022,232
De 45 a 49 anios,De Oceania,1 de julio de 2021,232
De 45 a 49 anios,De Oceania,1 de enero de 2021,225
De 45 a 49 anios,De Oceania,1 de julio de 2020,225
De 45 a 49 anios,De Oceania,1 de enero de 2020,224
De 45 a 49 anios,De Oceania,1 de julio de 2019,201
De 45 a 49 anios,De Oceania,1 de enero de 2019,178
De 45 a 49 anios,De Oceania,1 de julio de 2018,174
De 45 a 49 anios,De Oceania,1 de enero de 2018,169
De 45 a 49 anios,De Oceania,1 de julio de 2017,165
De 45 a 49 anios,De Oceania,1 de enero de 2017,156
De 45 a 49 anios,De Oceania,1 de julio de 2016,154
De 45 a 49 anios,De Oceania,1 de enero de 2016,151
De 45 a 49 anios,De Oceania,1 de julio de 2015,142
De 45 a 49 anios,De Oceania,1 de enero de 2015,136
De 45 a 49 anios,De Oceania,1 de julio de 2014,134
De 45 a 49 anios,De Oceania,1 de enero de 2014,124
De 45 a 49 anios,De Oceania,1 de julio de 2013,116
De 45 a 49 anios,De Oceania,1 de enero de 2013,107
De 45 a 49 anios,De Oceania,1 de julio de 2012,96
De 45 a 49 anios,De Oceania,1 de enero de 2012,85
De 45 a 49 anios,De Oceania,1 de julio de 2011,77
De 45 a 49 anios,De Oceania,1 de enero de 2011,67
De 45 a 49 anios,De Oceania,1 de julio de 2010,69
De 45 a 49 anios,De Oceania,1 de enero de 2010,74
De 45 a 49 anios,De Oceania,1 de julio de 2009,74
De 45 a 49 anios,De Oceania,1 de enero de 2009,81
De 45 a 49 anios,De Oceania,1 de julio de 2008,80
De 45 a 49 anios,De Oceania,1 de enero de 2008,80
De 45 a 49 anios,De Oceania,1 de julio de 2007,81
De 45 a 49 anios,De Oceania,1 de enero de 2007,80
De 45 a 49 anios,De Oceania,1 de julio de 2006,81
De 45 a 49 anios,De Oceania,1 de enero de 2006,81
De 45 a 49 anios,De Oceania,1 de julio de 2005,73
De 45 a 49 anios,De Oceania,1 de enero de 2005,62
De 45 a 49 anios,De Oceania,1 de julio de 2004,62
De 45 a 49 anios,De Oceania,1 de enero de 2004,63
De 45 a 49 anios,De Oceania,1 de julio de 2003,61
De 45 a 49 anios,De Oceania,1 de enero de 2003,60
De 45 a 49 anios,De Oceania,1 de julio de 2002,60
De 45 a 49 anios,De Oceania,1 de enero de 2002,62
De 45 a 49 anios,Apatridas,1 de julio de 2022,63
De 45 a 49 anios,Apatridas,1 de enero de 2022,63
De 45 a 49 anios,Apatridas,1 de julio de 2021,55
De 45 a 49 anios,Apatridas,1 de enero de 2021,56
De 45 a 49 anios,Apatridas,1 de julio de 2020,51
De 45 a 49 anios,Apatridas,1 de enero de 2020,49
De 45 a 49 anios,Apatridas,1 de julio de 2019,45
De 45 a 49 anios,Apatridas,1 de enero de 2019,41
De 45 a 49 anios,Apatridas,1 de julio de 2018,35
De 45 a 49 anios,Apatridas,1 de enero de 2018,26
De 45 a 49 anios,Apatridas,1 de julio de 2017,22
De 45 a 49 anios,Apatridas,1 de enero de 2017,19
De 45 a 49 anios,Apatridas,1 de julio de 2016,14
De 45 a 49 anios,Apatridas,1 de enero de 2016,14
De 45 a 49 anios,Apatridas,1 de julio de 2015,13
De 45 a 49 anios,Apatridas,1 de enero de 2015,12
De 45 a 49 anios,Apatridas,1 de julio de 2014,10
De 45 a 49 anios,Apatridas,1 de enero de 2014,7
De 45 a 49 anios,Apatridas,1 de julio de 2013,7
De 45 a 49 anios,Apatridas,1 de enero de 2013,5
De 45 a 49 anios,Apatridas,1 de julio de 2012,6
De 45 a 49 anios,Apatridas,1 de enero de 2012,6
De 45 a 49 anios,Apatridas,1 de julio de 2011,5
De 45 a 49 anios,Apatridas,1 de enero de 2011,5
De 45 a 49 anios,Apatridas,1 de julio de 2010,6
De 45 a 49 anios,Apatridas,1 de enero de 2010,7
De 45 a 49 anios,Apatridas,1 de julio de 2009,7
De 45 a 49 anios,Apatridas,1 de enero de 2009,6
De 45 a 49 anios,Apatridas,1 de julio de 2008,7
De 45 a 49 anios,Apatridas,1 de enero de 2008,7
De 45 a 49 anios,Apatridas,1 de julio de 2007,8
De 45 a 49 anios,Apatridas,1 de enero de 2007,8
De 45 a 49 anios,Apatridas,1 de julio de 2006,8
De 45 a 49 anios,Apatridas,1 de enero de 2006,8
De 45 a 49 anios,Apatridas,1 de julio de 2005,9
De 45 a 49 anios,Apatridas,1 de enero de 2005,8
De 45 a 49 anios,Apatridas,1 de julio de 2004,8
De 45 a 49 anios,Apatridas,1 de enero de 2004,7
De 45 a 49 anios,Apatridas,1 de julio de 2003,8
De 45 a 49 anios,Apatridas,1 de enero de 2003,8
De 45 a 49 anios,Apatridas,1 de julio de 2002,7
De 45 a 49 anios,Apatridas,1 de enero de 2002,6
